Index,id,propertyId,source,status,nightPriceÙ€native,nightPrice,weeklyPrice,monthlyPrice,cleaningFeeNative,numOfBaths,numOfRooms,occupancy,nightsBooked,rentalIncome,airbnbNeighborhoodId,name,address,airbnbNeighborhood,airbnbCity,state,capacityOfPeople,zip,propertyType,roomType,roomTypeCategory,amenities,reviewsCount,startRating,reviews,createdAt,updatedAt,numOfBeds,lat,lon,image,url,rental_income,neighborhood,nightRate,property_id,airbnbZIP
1299,28616798,14746690,Airbnb,ACTIVE,300,340,0,0,150,3,3,41,149,4222,276450,Sleek Loft Apartment in Beverly Grove,"Los Angeles, CA, United States",Mid-Wilshire,Los Angeles,CA,6,90036,Condominium,Entire home/apt,entire_home,,24,5,,2021-01-30T09:47:24.000Z,2021-01-30T09:47:24.000Z,4,34.06386948,-118.3489838,https://a0.muscache.com/im/pictures/36c4b372-bd4e-4d05-917a-974096620230.jpg?aki_policy=medium,,4182,"{'id': 276450, 'name': 'Mid-Wilshire'}",340,14746690,90036
1300,28617218,152333,Airbnb,ACTIVE,160,94,900,2900,90,1,2,63,192,1805,276450,Huge 2BR:Walk to All -Grove/CBS S.D,"Los Angeles, CA, United States",Mid-Wilshire,Los Angeles,CA,8,90036,Apartment,Entire home/apt,entire_home,,93,4,,2021-01-30T09:49:09.000Z,2021-01-30T09:49:09.000Z,5,34.07789993,-118.3573837,https://a0.muscache.com/im/pictures/37082d6b-e0cf-4702-81b4-27011dbe622a.jpg?aki_policy=medium,,1776.6,"{'id': 276450, 'name': 'Mid-Wilshire'}",94,152333,90036
1301,28617536,15314175,Airbnb,ACTIVE,120,78,0,0,80,1,1,91,333,2165,276450,Elegant & Classy 1 Bedroom apt in West Hollywood,"Los Angeles, CA, United States",Mid-Wilshire,Los Angeles,CA,3,90036,Apartment,Entire home/apt,entire_home,,32,5,,2021-01-30T09:51:07.000Z,2021-01-30T09:51:07.000Z,1,34.06605148,-118.3518066,https://a0.muscache.com/im/pictures/38f61bb6-3eb0-456f-ab1d-131b89b4da69.jpg?aki_policy=medium,,2129.4,"{'id': 276450, 'name': 'Mid-Wilshire'}",78,15314175,90036
1302,28616722,15714490,Airbnb,ACTIVE,175,129,0,0,100,1,1,36,133,1430,276450,Newly Remodeled 1Bd. Melrose Place Wst Hlywd+prkg,"Los Angeles, CA, United States",West Hollywood,Los Angeles,CA,4,90069,Apartment,Entire home/apt,entire_home,,116,5,,2021-01-30T09:47:03.000Z,2021-01-30T09:47:03.000Z,2,34.08572006,-118.3752975,https://a0.muscache.com/im/pictures/1e71b209-68be-438e-b23d-cfe28eda9418.jpg?aki_policy=medium,,1393.2,"{'id': 276450, 'name': 'West Hollywood'}",129,15714490,90069
1303,28616766,10414395,Airbnb,ACTIVE,75,95,0,0,150,1,1,67,244,1932,276514,Beautiful 1 Bedroom by the beach in Playa del Rey,"Los Angeles, CA, United States",Westchester/Playa Del Rey,Los Angeles,CA,4,90293,Condominium,Entire home/apt,entire_home,,3,5,,2021-01-30T09:47:14.000Z,2021-01-30T09:47:14.000Z,2,33.95558167,-118.4354324,https://a0.muscache.com/im/pictures/miso/Hosting-10414395/original/d6cee1aa-e82b-4aba-960d-1fa3d3605412.jpeg?aki_policy=medium,,1909.5,"{'id': 276514, 'name': 'Westchester/Playa Del Rey'}",95,10414395,90293
1304,28616708,12043468,Airbnb,ACTIVE,149,168,0,0,150,1,1,53,193,2702,276514,360 Degree Panoramic Ocean & City View Must See!,"Los Angeles, CA, United States",Westchester/Playa Del Rey,Los Angeles,CA,2,90293,Guest suite,Entire home/apt,entire_home,,126,5,,2021-01-30T09:47:01.000Z,2021-01-30T09:47:01.000Z,1,33.9560585,-118.4479065,https://a0.muscache.com/im/pictures/f9e6d22b-a538-4bb2-a0b7-fbb7d36e7a10.jpg?aki_policy=medium,,2671.2,"{'id': 276514, 'name': 'Westchester/Playa Del Rey'}",168,12043468,90293
1305,28616784,13147304,Airbnb,out of market range,115,119,0,0,195,1,1,22,75,811,276514,Beautiful 1bd on the Beach in Lovely Playa del Rey,"Los Angeles, CA, United States",Westchester/Playa Del Rey,Los Angeles,CA,4,90293,Condominium,Entire home/apt,entire_home,,77,5,,2021-01-30T09:47:20.000Z,2021-01-30T09:47:20.000Z,1,33.96092987,-118.4541473,https://a0.muscache.com/im/pictures/7f99ca7e-7ea2-48f3-ad87-8c9714f52f2b.jpg?aki_policy=medium,,785.4,"{'id': 276514, 'name': 'Westchester/Playa Del Rey'}",119,13147304,90293
1306,28616793,1377873,Airbnb,ACTIVE,275,275,850,3000,50,2,2,25,91,2085,276514,Sun filled condo near beach,"Los Angeles, CA, United States",Westchester/Playa Del Rey,Los Angeles,CA,6,90293,House,Entire home/apt,entire_home,,46,4,,2021-01-30T09:47:23.000Z,2021-01-30T09:47:23.000Z,4,33.95695114,-118.4405289,https://a0.muscache.com/im/pictures/21013689/397be2dd_original.jpg?aki_policy=medium,,2062.5,"{'id': 276514, 'name': 'Westchester/Playa Del Rey'}",275,1377873,90293
1307,28616582,1495256,Airbnb,out of market range,700,817,4285,13770,210,4.5,3,78,285,19404,276514,"LAX Beachhouse-Luxury On Sand, sanitized, near LAX","Playa Del Rey, CA, United States",Westchester/Playa Del Rey,Los Angeles,CA,7,90293,House,Entire home/apt,entire_home,,38,5,,2021-01-30T09:46:29.000Z,2021-01-30T09:46:29.000Z,4,33.96043015,-118.4522629,https://a0.muscache.com/im/pictures/111e6c89-b649-4a6a-8fcc-3b72fabe7804.jpg?aki_policy=medium,,19117.8,"{'id': 276514, 'name': 'Westchester/Playa Del Rey'}",817,1495256,90293
1308,28616691,16120760,Airbnb,ACTIVE,449,351,0,0,75,2.5,3,15,55,1609,276514,Luxurious House Close to the Beach,"Los Angeles, CA, United States",Westchester/Playa Del Rey,Los Angeles,CA,6,90094,House,Entire home/apt,entire_home,,10,5,,2021-01-30T09:46:55.000Z,2021-01-30T09:46:55.000Z,5,33.9739418,-118.4243011,https://a0.muscache.com/im/pictures/4c83b28a-99b1-4435-b8d1-03cc5f2f7333.jpg?aki_policy=medium,,1579.5,"{'id': 276514, 'name': 'Westchester/Playa Del Rey'}",351,16120760,90094
1309,28616776,16946634,Airbnb,ACTIVE,175,165,0,0,75,1,1,24,89,1224,276514,Beautiful 1BD apt in Playa Del Rey,"Los Angeles, CA, United States",Westchester/Playa Del Rey,Los Angeles,CA,3,90293,Condominium,Entire home/apt,entire_home,,15,5,,2021-01-30T09:47:17.000Z,2021-01-30T09:47:17.000Z,1,33.9561882,-118.4342575,https://a0.muscache.com/im/pictures/d706dfd6-620d-4012-95c0-4460c36d05f6.jpg?aki_policy=medium,,1188,"{'id': 276514, 'name': 'Westchester/Playa Del Rey'}",165,16946634,90293
1310,28616637,19193695,Airbnb,ACTIVE,185,151,0,0,75,1,2,61,223,2806,276514,Pristine Home in Playa Vista,"Playa Vista , CA, United States",,Los Angeles,CA,4,90094,Condominium,Entire home/apt,entire_home,,152,5,,2021-01-30T09:46:43.000Z,2021-01-30T09:46:43.000Z,2,33.97282028,-118.4216309,https://a0.muscache.com/im/pictures/167331f7-2c9a-48b0-9fbd-f47c9fc2d2e4.jpg?aki_policy=medium,,2763.3,"{'id': 276514, 'name': None}",151,19193695,90094
1311,28616700,19715136,Airbnb,ACTIVE,1495,1414,0,0,400,5,6,95,349,41124,276514,Beachfront Gem in Sunny Southern California!,"Los Angeles, CA, United States",Westchester/Playa Del Rey,Los Angeles,CA,16,90293,House,Entire home/apt,entire_home,,24,5,,2021-01-30T09:46:58.000Z,2021-01-30T09:46:58.000Z,12,33.96176147,-118.4514008,https://a0.muscache.com/im/pictures/56281b0a-cb16-45b1-ba90-01cdbe265b9b.jpg?aki_policy=medium,,40299,"{'id': 276514, 'name': 'Westchester/Playa Del Rey'}",1414,19715136,90293
1312,28616682,20197033,Airbnb,ACTIVE,122,200,0,0,150,2,2,93,341,5683,276514,2 bdrm 2 ba Playa del Rey condo I call Turtle Cove,"Los Angeles, CA, United States",Westchester/Playa Del Rey,Los Angeles,CA,4,90293,Condominium,Entire home/apt,entire_home,,26,5,,2021-01-30T09:46:53.000Z,2021-01-30T09:46:53.000Z,2,33.9548912,-118.4395523,https://a0.muscache.com/im/pictures/eb41d8c5-8866-44db-adb6-1029c8bb7095.jpg?aki_policy=medium,,5580,"{'id': 276514, 'name': 'Westchester/Playa Del Rey'}",200,20197033,90293
1313,28616589,20309136,Airbnb,ACTIVE,80,77,0,0,25,1,1,67,225,1575,276514,Private Room w/ own bathroom and private entrance,"Los Angeles, CA, United States",Westchester/Playa Del Rey,Los Angeles,CA,2,90045,House,Entire home/apt,entire_home,,116,5,,2021-01-30T09:46:30.000Z,2021-01-30T09:46:30.000Z,1,33.95605087,-118.4229736,https://a0.muscache.com/im/pictures/4f6497b4-c937-4ac2-9bab-61781754769a.jpg?aki_policy=medium,,1547.7,"{'id': 276514, 'name': 'Westchester/Playa Del Rey'}",77,20309136,90045
1314,28616656,20773481,Airbnb,ACTIVE,109,119,0,0,150,1,1,76,279,2767,276514,Experience Playa Vista in Style!,"Los Angeles, CA, United States",Westchester/Playa Del Rey,Los Angeles,CA,4,90094,Condominium,Entire home/apt,entire_home,,96,5,,2021-01-30T09:46:47.000Z,2021-01-30T09:46:47.000Z,1,33.97002029,-118.4258118,https://a0.muscache.com/im/pictures/7ec4cceb-a42c-4614-864e-f473370c7f59.jpg?aki_policy=medium,,2713.2,"{'id': 276514, 'name': 'Westchester/Playa Del Rey'}",119,20773481,90094
1315,28616749,21298850,Airbnb,ACTIVE,101,99,0,0,55,1.5,1,69,251,2071,276514,"Ocean Beach Organic Garden Studio , Hot Tub & Deck","Los Angeles, CA, United States",Westchester/Playa Del Rey,Los Angeles,CA,4,90293,Guest suite,Entire home/apt,entire_home,,94,5,,2021-01-30T09:47:08.000Z,2021-01-30T09:47:08.000Z,2,33.9621315,-118.4404068,https://a0.muscache.com/im/pictures/ceeec46a-f3d3-4257-a868-18696c2de701.jpg?aki_policy=medium,,2049.3,"{'id': 276514, 'name': 'Westchester/Playa Del Rey'}",99,21298850,90293
1316,28616756,21562147,Airbnb,ACTIVE,96,114,0,0,55,1,1,69,253,2404,276514,"#D Ocean Beach, Organic Garden, Ultra Lux-Suite","Los Angeles, CA, United States",,Los Angeles,CA,4,90293,Guest suite,Entire home/apt,entire_home,,112,5,,2021-01-30T09:47:10.000Z,2021-01-30T09:47:10.000Z,2,33.96102905,-118.4419785,https://a0.muscache.com/im/pictures/0845256d-7d26-449b-8fa2-fbe99a1b0808.jpg?aki_policy=medium,,2359.8,"{'id': 276514, 'name': None}",114,21562147,90293
1317,28616738,21562710,Airbnb,ACTIVE,145,280,0,0,65,1,1,40,134,3411,276514,Ocean Beach View Penthouse Hot Tub & Eco Garden,"Los Angeles, CA, United States",Westchester/Playa Del Rey,Los Angeles,CA,2,90293,Apartment,Entire home/apt,entire_home,,3,4,,2021-01-30T09:47:06.000Z,2021-01-30T09:47:06.000Z,1,33.96102905,-118.4419785,https://a0.muscache.com/im/pictures/miso/Hosting-21562710/original/a95d80dc-ea60-47a7-8270-60910c0366a5.jpeg?aki_policy=medium,,3360,"{'id': 276514, 'name': 'Westchester/Playa Del Rey'}",280,21562710,90293
1318,28616597,22482877,Airbnb,out of market range,125,133,0,0,60,1,1,16,52,629,276514,PRIVATE SUITE with BR/BA/ LR - near BEACH & LAX,"Los Angeles, CA, United States",Westchester/Playa Del Rey,Los Angeles,CA,2,,Guest suite,Entire home/apt,entire_home,,19,5,,2021-01-30T09:46:32.000Z,2021-01-30T09:46:32.000Z,1,33.95951843,-118.4317322,https://a0.muscache.com/im/pictures/4d0e22e2-352d-4f0e-be95-0eaf786ab891.jpg?aki_policy=medium,,638.4,"{'id': 276514, 'name': 'Westchester/Playa Del Rey'}",133,22482877,
1319,28616573,24117359,Airbnb,ACTIVE,225,180,0,0,75,1,1,39,141,2115,276514,Stunning Venice/Mdr Apt - 4 Beds,"Marina del Rey, CA, United States",Marina Del Rey,Los Angeles,CA,4,90292,Apartment,Entire home/apt,entire_home,,109,5,,2021-01-30T09:46:27.000Z,2021-01-30T09:46:27.000Z,0,33.9740181,-118.4541779,https://a0.muscache.com/im/pictures/90286af0-231a-46b6-9d70-7e49fdc43a2e.jpg?aki_policy=medium,,2106,"{'id': 276514, 'name': 'Marina Del Rey'}",180,24117359,90292
1320,28616631,25805675,Airbnb,out of market range,195,209,0,0,110,1,1,68,249,4337,276514,Soak Up the Serenity at a Zen Garden Oasis by the Sea,"Los Angeles, CA, United States",Westchester/Playa Del Rey,Los Angeles,CA,4,90293,Apartment,Entire home/apt,entire_home,,46,5,,2021-01-30T09:46:42.000Z,2021-01-30T09:46:42.000Z,2,33.95956039,-118.4494476,https://a0.muscache.com/im/pictures/monet/Select-25805675/original/cb4eb4a2-78e0-48d4-8794-ce7afbd41c64?aki_policy=medium,,4263.6,"{'id': 276514, 'name': 'Westchester/Playa Del Rey'}",209,25805675,90293
1321,28616732,26198845,Airbnb,ACTIVE,190,140,0,0,80,1,1,78,286,3337,276514,"Cozy and exclusive 1 Bedroom - Playa del Rey, LAX","Los Angeles, CA, United States",Westchester/Playa Del Rey,Los Angeles,CA,4,90293,Guest suite,Entire home/apt,entire_home,,50,5,,2021-01-30T09:47:05.000Z,2021-01-30T09:47:05.000Z,2,33.95885849,-118.4426422,https://a0.muscache.com/im/pictures/35a2614b-ce91-4dd4-ad0a-ca045fb32478.jpg?aki_policy=medium,,3276,"{'id': 276514, 'name': 'Westchester/Playa Del Rey'}",140,26198845,90293
1322,28616561,27522030,Airbnb,ACTIVE,300,350,0,0,150,2.5,3,46,169,4929,276514,Serenity now in beautiful Playa del Ray.,"Playa del Rey , CA, United States",Westchester/Playa Del Rey,Los Angeles,CA,6,90293,Townhouse,Entire home/apt,entire_home,,15,5,,2021-01-30T09:46:24.000Z,2021-01-30T09:46:24.000Z,2,33.95727921,-118.4440689,https://a0.muscache.com/im/pictures/923ebcfd-cb66-4972-9c63-1a85fdd12e2a.jpg?aki_policy=medium,,4830,"{'id': 276514, 'name': 'Westchester/Playa Del Rey'}",350,27522030,90293
1323,28616696,12429683,Airbnb,ACTIVE,1500,1467,0,0,250,4,5,85,311,38020,403142,Luxurious Estate Home with Pool by Beverly Hills,"Los Angeles, CA, United States",Westside,Los Angeles,CA,14,90064,House,Entire home/apt,entire_home,,64,5,,2021-01-30T09:46:56.000Z,2021-01-30T09:46:56.000Z,5,34.0374794,-118.4086533,https://a0.muscache.com/im/pictures/9380ed42-4628-4c6a-9faf-993dbc3983c4.jpg?aki_policy=medium,,37408.5,"{'id': 403142, 'name': 'Westside'}",1467,12429683,90064
1324,28616931,13316784,Airbnb,ACTIVE,1750,1266,0,0,500,7.5,7,70,258,27219,403142,SECLUDED LUXURY COMPOUND CONVENIENTLY LOCATED,"Los Angeles, CA, United States",South Robertson,Los Angeles,CA,14,90034,House,Entire home/apt,entire_home,,3,5,,2021-01-30T09:47:55.000Z,2021-01-30T09:47:55.000Z,6,34.03210068,-118.4013138,https://a0.muscache.com/im/pictures/69e01d89-2eeb-40c6-8e18-e7d8e6a877a7.jpg?aki_policy=medium,,26586,"{'id': 403142, 'name': 'South Robertson'}",1266,13316784,90034
1325,28616813,14026768,Airbnb,out of market range,295,270,0,0,100,1,2,55,200,4500,403142,West LA 2/1 HOUSE with CHEFâ€™S KITCHEN and GARDENS,"Los Angeles, CA, United States",Westside,Los Angeles,CA,6,90064,House,Entire home/apt,entire_home,,54,5,,2021-01-30T09:47:28.000Z,2021-01-30T09:47:28.000Z,3,34.04108047,-118.4321823,https://a0.muscache.com/im/pictures/7c68c119-600e-42eb-b72c-fe481bf25754.jpg?aki_policy=medium,,4455,"{'id': 403142, 'name': 'Westside'}",270,14026768,90064
1326,28616720,14453259,Airbnb,out of market range,127,127,0,0,175,1.5,2,33,122,1291,403142,Hip Apartment Just a Short Walk from Beverly Hills,"Los Angeles, CA, United States",South Robertson,Los Angeles,CA,6,90035,Apartment,Entire home/apt,entire_home,,6,5,,2021-01-30T09:47:03.000Z,2021-01-30T09:47:03.000Z,2,34.05458069,-118.4013672,https://a0.muscache.com/im/pictures/afdc0f99-f3cb-40f7-9a00-186ba6cd2e65.jpg?aki_policy=medium,,1257.3,"{'id': 403142, 'name': 'South Robertson'}",127,14453259,90035
1327,28616746,1479084,Airbnb,out of market range,195,175,0,0,135,1.5,1,88,322,4696,403142,"Monthly Rental in Beverly Hills, Close to Everything","Los Angeles, CA, United States",South Robertson,Los Angeles,CA,2,90035,Condominium,Entire home/apt,entire_home,,82,5,,2021-01-30T09:47:07.000Z,2021-01-30T09:47:07.000Z,1,34.05651855,-118.4034271,https://a0.muscache.com/im/pictures/04782b3a-bcb1-458f-abcd-b57ac69e5624.jpg?aki_policy=medium,,4620,"{'id': 403142, 'name': 'South Robertson'}",175,1479084,90035
1328,28616799,15057163,Airbnb,ACTIVE,179,186,0,0,100,1,1,48,174,2697,403142,Beverly Hills Awesome!!,"Beverly Hills, CA, United States",Beverly Hills,Los Angeles,CA,2,90212,Apartment,Entire home/apt,entire_home,,25,5,,2021-01-30T09:47:24.000Z,2021-01-30T09:47:24.000Z,0,34.05736923,-118.4091873,https://a0.muscache.com/im/pictures/48d68f1d-685c-4d29-a2b8-1199e24f75cd.jpg?aki_policy=medium,,2678.4,"{'id': 403142, 'name': 'Beverly Hills'}",186,15057163,90212
1329,28616791,15255179,Airbnb,ACTIVE,120,120,0,0,,1,0,51,188,1880,403142,Private Westwood Guest House,"Los Angeles, CA, United States",Westside,Los Angeles,CA,2,90064,Guesthouse,Entire home/apt,entire_home,,22,5,,2021-01-30T09:47:22.000Z,2021-01-30T09:47:22.000Z,1,34.04851151,-118.4241333,https://a0.muscache.com/im/pictures/fe14ed11-0d2b-46d2-a341-371de6189961.jpg?aki_policy=medium,,1836,"{'id': 403142, 'name': 'Westside'}",120,15255179,90064
1330,28616774,15702992,Airbnb,ACTIVE,165,145,0,0,295,1,2,49,181,2187,403142,(Website hidden by Airbnb) ALONE TH/H.SpeedInt,"Los Angeles, CA, United States",Westside,Los Angeles,CA,4,90025,House,Entire home/apt,entire_home,,49,5,,2021-01-30T09:47:16.000Z,2021-01-30T09:47:16.000Z,2,34.05192947,-118.4221497,https://a0.muscache.com/im/pictures/3f5aa5b8-721c-430e-a210-acfe9b417920.jpg?aki_policy=medium,,2131.5,"{'id': 403142, 'name': 'Westside'}",145,15702992,90025
1331,28616735,15805871,Airbnb,out of market range,170,144,0,0,100,1,1,96,350,4200,403142,Romantic Guesthouse with a Private Yard in Westwood,"Los Angeles, CA, United States",Westside,Los Angeles,CA,3,90025,Guesthouse,Entire home/apt,entire_home,,250,,,2021-01-30T09:47:06.000Z,2021-01-30T09:47:06.000Z,1,34.05033875,-118.4269638,https://a0.muscache.com/im/pictures/43a1b57b-0192-40b0-b084-c84f0e30286f.jpg?aki_policy=medium,,4147.2,"{'id': 403142, 'name': 'Westside'}",144,15805871,90025
1332,28616832,18025793,Airbnb,ACTIVE,750,1583,0,0,150,3,4,46,154,22162,403142,Make Memories in a Modern Villa in Westwood,"Los Angeles, CA, United States",Westside,Los Angeles,CA,8,90025,House,Entire home/apt,entire_home,,48,5,,2021-01-30T09:47:31.000Z,2021-01-30T09:47:31.000Z,6,34.05112839,-118.4276505,https://a0.muscache.com/im/pictures/2371a039-cd98-4cca-86a0-c09b6fd8caf1.jpg?aki_policy=medium,,21845.4,"{'id': 403142, 'name': 'Westside'}",1583,18025793,90025
1333,28616755,18312235,Airbnb,ACTIVE,99,106,0,0,150,1,1,67,184,2167,403142,Prime neighborhood Guest House *Westwood*,"Los Angeles, CA, United States",Westside,Los Angeles,CA,1,90064,Guesthouse,Entire home/apt,entire_home,,40,5,,2021-01-30T09:47:10.000Z,2021-01-30T09:47:10.000Z,1,34.04251099,-118.4257889,https://a0.muscache.com/im/pictures/81f1c577-e50a-4864-9434-5c33d223ae01.jpg?aki_policy=medium,,2130.6,"{'id': 403142, 'name': 'Westside'}",106,18312235,90064
1334,28616847,19087272,Airbnb,ACTIVE,450,580,0,0,150,3,4,81,297,14355,403142,Century City Retreat with High Ceilings,"Los Angeles, CA, United States",Westside,Los Angeles,CA,8,90025,House,Entire home/apt,entire_home,,64,5,,2021-01-30T09:47:34.000Z,2021-01-30T09:47:34.000Z,6,34.05646896,-118.4193878,https://a0.muscache.com/im/pictures/71e46257-d6fc-48d5-9dd5-573655a58476.jpg?aki_policy=medium,,14094,"{'id': 403142, 'name': 'Westside'}",580,19087272,90025
1335,28616730,19641312,Airbnb,out of market range,169,168,0,0,100,1,1,90,330,4620,403142,Romantic & Peaceful ~ Private Suite Westwood,"Los Angeles, CA, United States",Westside,Los Angeles,CA,2,90025,Guest suite,Entire home/apt,entire_home,,114,5,,2021-01-30T09:47:05.000Z,2021-01-30T09:47:05.000Z,1,34.05084991,-118.4273376,https://a0.muscache.com/im/pictures/a814d1f0-0c2f-4333-ba11-ae4422d157e9.jpg?aki_policy=medium,,4536,"{'id': 403142, 'name': 'Westside'}",168,19641312,90025
1336,28616942,19650849,Airbnb,out of market range,105,105,0,0,139,1,0,7,25,239,403142,"224L Lux Apartment Nr UCLA, Buses on Westwood Blvd","Los Angeles, CA, United States",Westside,Los Angeles,CA,4,90025,Apartment,Entire home/apt,entire_home,,19,5,,2021-01-30T09:47:57.000Z,2021-01-30T09:47:57.000Z,2,34.04787064,-118.4346466,https://a0.muscache.com/im/pictures/a41bc1a5-f62f-4fe7-93c3-b7ebb5991f29.jpg?aki_policy=medium,,220.5,"{'id': 403142, 'name': 'Westside'}",105,19650849,90025
1337,28616670,20604024,Airbnb,ACTIVE,199,144,0,0,295,1,2,71,261,3132,403142,50-2BDTH-2021 SPECIAL /UCLA/CEN. CITY/BH/INTN/Park,"Los Angeles, CA, United States",Westside,Los Angeles,CA,6,90025,Townhouse,Entire home/apt,entire_home,,30,5,,2021-01-30T09:46:49.000Z,2021-01-30T09:46:49.000Z,2,34.05223083,-118.4216385,https://a0.muscache.com/im/pictures/5a5702f3-e7e7-4da4-a1e1-47f4aebd70e4.jpg?aki_policy=medium,,3067.2,"{'id': 403142, 'name': 'Westside'}",144,20604024,90025
1338,28616714,20605686,Airbnb,ACTIVE,225,150,0,0,250,1,2,65,237,2963,403142,52 2BD TN. HM RED. PRICE-UCLA/C CITY/BH/HiSpeedInt,"Los Angeles, CA, United States",Westside,Los Angeles,CA,4,90025,Townhouse,Entire home/apt,entire_home,,19,5,,2021-01-30T09:47:01.000Z,2021-01-30T09:47:01.000Z,3,34.05067825,-118.4216766,https://a0.muscache.com/im/pictures/7198ceba-006c-4106-a00f-2568d37e8a92.jpg?aki_policy=medium,,2925,"{'id': 403142, 'name': 'Westside'}",150,20605686,90025
1339,28616823,20698723,Airbnb,ACTIVE,102,110,0,0,55,1,0,61,224,2053,403142,"Studio Apartment, Westwood - best LA neighborhood","Los Angeles, CA, United States",Westside,Los Angeles,CA,3,90025,Apartment,Entire home/apt,entire_home,,118,5,,2021-01-30T09:47:30.000Z,2021-01-30T09:47:30.000Z,2,34.0542717,-118.4251328,https://a0.muscache.com/im/pictures/5eb447fd-6805-45d1-aa11-9d7839461e06.jpg?aki_policy=medium,,2013,"{'id': 403142, 'name': 'Westside'}",110,20698723,90025
1340,28616961,21995984,Airbnb,ACTIVE,269,156,0,0,350,2,3,67,245,3185,403142,T205 - Large and Beautiful 3bed/2bath Century City,"Los Angeles, CA, United States",Westside,Los Angeles,CA,6,90025,Serviced apartment,Entire home/apt,entire_home,,6,5,,2021-01-30T09:48:02.000Z,2021-01-30T09:48:02.000Z,3,34.05427933,-118.4262924,https://a0.muscache.com/im/pictures/4047cfe7-7c85-4cfa-8cc1-35310453f423.jpg?aki_policy=medium,,3135.6,"{'id': 403142, 'name': 'Westside'}",156,21995984,90025
1341,28616841,23154639,Airbnb,ACTIVE,95,92,0,0,35,1,1,90,330,2530,403142,Cozy Sweet Guesthouse in the heart of West LA,"Los Angeles, CA, United States",Westside,Los Angeles,CA,2,90064,Guesthouse,Entire home/apt,entire_home,,183,5,,2021-01-30T09:47:33.000Z,2021-01-30T09:47:33.000Z,2,34.03266144,-118.4276505,https://a0.muscache.com/im/pictures/acc3f472-aba2-412a-a7c6-cdb27178b5d6.jpg?aki_policy=medium,,2484,"{'id': 403142, 'name': 'Westside'}",92,23154639,90064
1342,28616887,28341834,Airbnb,ACTIVE,160,133,0,0,160,2,3,67,223,2696,403142,Spacious Mid-Century Westwood Condo (9),"Los Angeles, CA, United States",Westwood,Los Angeles,CA,10,90024,Condominium,Entire home/apt,entire_home,,41,4,,2021-01-30T09:47:43.000Z,2021-01-30T09:47:43.000Z,4,34.05598068,-118.4334106,https://a0.muscache.com/im/pictures/02d6ab25-6c8c-45fd-9584-4457e3fd8256.jpg?aki_policy=medium,,2673.3,"{'id': 403142, 'name': 'Westwood'}",133,28341834,90024
1343,28617074,10249532,Airbnb,ACTIVE,195,195,0,0,,2,3,60,219,3559,403183,Brand new 3 bedroom apartment!,"Los Angeles, CA, United States",South Robertson,Los Angeles,CA,6,90035,Apartment,Entire home/apt,entire_home,,215,5,,2021-01-30T09:48:32.000Z,2021-01-30T09:48:32.000Z,5,34.05414963,-118.3992767,https://a0.muscache.com/im/pictures/ed3af9bd-6036-4dc6-95c3-01bfe8bfb817.jpg?aki_policy=medium,,3510,"{'id': 403183, 'name': 'South Robertson'}",195,10249532,90035
1344,28616878,10958482,Airbnb,ACTIVE,128,126,0,0,150,2,2,81,50,3150,403183,"GREAT 2&2 NEWLY REMODELED. 
 BEVERLYWOOD& BH Adj.","Los Angeles, CA, United States",South Robertson,Los Angeles,CA,4,90035,Apartment,Entire home/apt,entire_home,,9,5,,2021-01-30T09:47:42.000Z,2021-01-30T09:47:42.000Z,2,34.05231857,-118.3884583,https://a0.muscache.com/im/pictures/eff3c1c9-946a-4594-a530-8eb1f2260da2.jpg?aki_policy=medium,,3061.8,"{'id': 403183, 'name': 'South Robertson'}",126,10958482,90035
1345,28617165,11829011,Airbnb,ACTIVE,275,159,0,0,300,2,3,43,159,2107,403183,The Bagley #311 Loft Penthouse,"Los Angeles, CA, United States",Palms,Los Angeles,CA,6,90034,Apartment,Entire home/apt,entire_home,,12,5,,2021-01-30T09:48:55.000Z,2021-01-30T09:48:55.000Z,4,34.02770996,-118.3977585,https://a0.muscache.com/im/pictures/b86b66af-be3f-46ab-8b1f-2d71fd056488.jpg?aki_policy=medium,,2051.1,"{'id': 403183, 'name': 'Palms'}",159,11829011,90034
1346,28617321,1204141,Airbnb,ACTIVE,360,360,2000,8000,95,3,4,1,1,60,403183,ENTIRE LOVELY HOME plus GUESTHOUSE **Kosher**,"Los Angeles, CA, United States",South Robertson,Los Angeles,CA,16,90035,House,Entire home/apt,entire_home,,3,4,,2021-01-30T09:49:41.000Z,2021-01-30T09:49:41.000Z,9,34.0509491,-118.3899994,https://a0.muscache.com/im/pictures/318c444f-df1b-4226-89a5-e9583466ce0a.jpg?aki_policy=medium,,108,"{'id': 403183, 'name': 'South Robertson'}",360,1204141,90035
1347,28616895,12151445,Airbnb,ACTIVE,88,76,0,0,75,1,1,13,49,310,403183,A studio back house mo.,"Los Angeles, CA, United States",South Robertson,Los Angeles,CA,5,90035,Guest suite,Entire home/apt,entire_home,,4,4,,2021-01-30T09:47:46.000Z,2021-01-30T09:47:46.000Z,2,34.05075073,-118.3841782,https://a0.muscache.com/im/pictures/fd34009c-adaa-4586-b481-c947d9ec8a33.jpg?aki_policy=medium,,296.4,"{'id': 403183, 'name': 'South Robertson'}",76,12151445,90035
